file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InteresCompuesto.java,Code.Java.Abacus.v1.Rare.InteresCompuesto,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,1,4,4,3,4,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DivisionNumeros.java,Code.Java.Abacus.v1.Rare.DivisionNumeros,class,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,4,3,3,2,3,1,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroParImpar.java,Code.Java.Abacus.v1.Rare.NumeroParImpar,class,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,2,3,1,3,1,1,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoIMC.java,Code.Java.Abacus.v1.Rare.CalculoIMC,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,2,3,3,3,0,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirArray.java,Code.Java.Abacus.v1.Rare.InvertirArray,class,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2,7,2,2,2,1,0,0,0,6,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Percentil.java,Code.Java.Abacus.v1.Rare.Percentil,class,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,2,13,3,4,3,0,0,0,0,6,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ValorAbsoluto.java,Code.Java.Abacus.v1.Rare.ValorAbsoluto,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,1,2,1,2,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MediaArmonica.java,Code.Java.Abacus.v1.Rare.MediaArmonica,class,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,5,4,3,3,1,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PotenciaRaiz.java,Code.Java.Abacus.v1.Rare.PotenciaRaiz,class,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,3,3,4,2,4,0,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoEdad.java,Code.Java.Abacus.v1.Rare.CalculoEdad,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,2,3,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculosCirculo.java,Code.Java.Abacus.v1.Rare.CalculosCirculo,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,3,4,4,4,0,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionMetrosPies.java,Code.Java.Abacus.v1.Rare.ConversionMetrosPies,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,2,2,2,0,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaTriangulo.java,Code.Java.Abacus.v1.Rare.AreaTriangulo,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,3,3,3,3,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Varianza.java,Code.Java.Abacus.v1.Rare.Varianza,class,1,1,0,1,3,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,2,0,0,0,1,11,7,4,5,1,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaImpares.java,Code.Java.Abacus.v1.Rare.SumaImpares,class,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,2,4,5,1,3,1,0,0,0,10,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/EnergiaKinetica.java,Code.Java.Abacus.v1.Rare.EnergiaKinetica,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,3,3,2,3,0,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionKmMillas.java,Code.Java.Abacus.v1.Rare.ConversionKmMillas,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,2,2,2,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CoeficienteVariacion.java,Code.Java.Abacus.v1.Rare.CoeficienteVariacion,class,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0,2,0,0,1,2,9,8,6,6,1,0,0,0,12,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarPares.java,Code.Java.Abacus.v1.Rare.ContarPares,class,1,1,0,1,3,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,1,13,2,2,2,2,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PromedioArray.java,Code.Java.Abacus.v1.Rare.PromedioArray,class,1,1,0,1,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,5,4,2,3,1,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/InvertirNumero.java,Code.Java.Abacus.v1.Rare.InvertirNumero,class,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,1,6,4,4,2,1,0,0,0,6,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MultiplicacionNumeros.java,Code.Java.Abacus.v1.Rare.MultiplicacionNumeros,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,2,3,2,3,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumerosPrimos.java,Code.Java.Abacus.v1.Rare.NumerosPrimos,class,0,0,0,0,5,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,0,2,1,0,0,3,4,5,3,4,3,0,0,0,13,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ContarImpares.java,Code.Java.Abacus.v1.Rare.ContarImpares,class,1,1,0,1,3,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,1,13,2,2,2,2,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DiasAAnios.java,Code.Java.Abacus.v1.Rare.DiasAAnios,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,3,3,3,0,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DesviacionEstandar.java,Code.Java.Abacus.v1.Rare.DesviacionEstandar,class,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,17,0,2,0,0,0,1,11,8,4,6,1,0,0,0,11,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Densidad.java,Code.Java.Abacus.v1.Rare.Densidad,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,2,3,0,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PuntoMedio.java,Code.Java.Abacus.v1.Rare.PuntoMedio,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,3,6,6,5,6,0,0,0,0,10,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MaximoArray.java,Code.Java.Abacus.v1.Rare.MaximoArray,class,1,1,0,1,3,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,6,3,1,2,2,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SegundosAHoras.java,Code.Java.Abacus.v1.Rare.SegundosAHoras,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4,5,4,5,4,0,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/BuscarElemento.java,Code.Java.Abacus.v1.Rare.BuscarElemento,class,1,1,0,1,4,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,1,0,1,2,6,4,1,3,2,0,0,0,11,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaMatrices.java,Code.Java.Abacus.v1.Rare.SumaMatrices,class,1,1,0,1,3,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,1,14,6,2,5,2,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/DistanciaEuclidiana.java,Code.Java.Abacus.v1.Rare.DistanciaEuclidiana,class,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,1,6,5,4,5,0,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/MinimoArray.java,Code.Java.Abacus.v1.Rare.MinimoArray,class,1,1,0,1,3,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,6,3,1,2,2,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RangoEstadistico.java,Code.Java.Abacus.v1.Rare.RangoEstadistico,class,1,1,0,1,4,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,1,9,6,2,4,2,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionHexadecimal.java,Code.Java.Abacus.v1.Rare.ConversionHexadecimal,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,2,1,2,0,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/RedondeoNumero.java,Code.Java.Abacus.v1.Rare.RedondeoNumero,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,2,3,3,4,3,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenCilindro.java,Code.Java.Abacus.v1.Rare.VolumenCilindro,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,3,2,3,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/AreaCuadrado.java,Code.Java.Abacus.v1.Rare.AreaCuadrado,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,2,2,2,0,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaDigitos.java,Code.Java.Abacus.v1.Rare.SumaDigitos,class,0,0,0,0,2,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,0,0,1,5,4,2,2,1,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoDescuento.java,Code.Java.Abacus.v1.Rare.CalculoDescuento,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,1,3,3,4,3,0,0,0,0,9,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Hipotenusa.java,Code.Java.Abacus.v1.Rare.Hipotenusa,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,1,2,3,4,3,0,0,0,0,6,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/NumeroMayor.java,Code.Java.Abacus.v1.Rare.NumeroMayor,class,0,0,0,0,3,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,3,6,1,4,1,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/SumaNumeros.java,Code.Java.Abacus.v1.Rare.SumaNumeros,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,2,3,2,3,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Potencia.java,Code.Java.Abacus.v1.Rare.Potencia,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,2,3,0,0,0,0,6,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/PendienteRecta.java,Code.Java.Abacus.v1.Rare.PendienteRecta,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,1,4,5,4,5,0,0,0,0,11,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/Trabajo.java,Code.Java.Abacus.v1.Rare.Trabajo,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,2,3,2,3,0,0,0,0,6,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/VolumenEsfera.java,Code.Java.Abacus.v1.Rare.VolumenEsfera,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,1,4,2,3,2,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FuncionTangente.java,Code.Java.Abacus.v1.Rare.FuncionTangente,class,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,2,1,3,1,3,0,0,0,0,8,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/CalculoSalario.java,Code.Java.Abacus.v1.Rare.CalculoSalario,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,2,3,2,3,0,0,0,0,10,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/ConversionOctal.java,Code.Java.Abacus.v1.Rare.ConversionOctal,class,0,0,0,0,1,1,0,2,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,2,1,2,0,0,0,0,7,1,0
/Users/jantoniorv/jantromv/DCICodeXperiments/./Code/Java/Abacus/v1/Rare/FuncionCoseno.java,Code.Java.Abacus.v1.Rare.FuncionCoseno,class,0,0,0,0,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,2,1,3,1,3,0,0,0,0,8,1,0
